"account_id","acct_district_id","frequency","acct_date","uid","disp_type","birth_number","cli_district_id","lastname","firstname","birthdate","gender","ssn","email","street","zip"
"2301","22","POPLATEK MESICNE","951010","2785","OWNER","620729","22","Koerner","Nelle","1960-12-24","Male","287-38-0017","iaculis.quis@consectetuer.co.uk","P.O. Box 822, 3693 Sed Street","8612"
"2573","4","POPLATEK MESICNE","960716","3104","OWNER","825104","4","Coleman","Len","1980-06-12","Female","370-64-0567","nibh.sit@pretiumaliquetmetus.com","6028 Suspendisse Rd.","13916"
"2232","1","POPLATEK MESICNE","960507","2704","OWNER","495522","1","Novak","Meredith","1990-07-06","Female","119-73-0796","Phasellus.vitae@vitaealiquetnec.edu","370-9590 Quis St.","R3A 1B2"
"1809","1","POPLATEK TYDNE","931112","2193","DISPONENT","520726","1","Lowe","Fay","1998-03-10","Female","784-59-0689","auctor.ullamcorper@urnaVivamusmolestie.edu","402-4847 Vel Rd.","1096"
"1723","70","POPLATEK MESICNE","971104","2090","DISPONENT","701007","70","Branscomb","Mannix","1952-08-24","Female","588-46-0993","sapien.Cras.dolor@pellentesque.edu","9649 Vestibulum Road","86619"
"1634","77","POPLATEK MESICNE","940604","1980","OWNER","590430","77","Warmington","Elvis","1929-02-14","Female","496-73-0504","purus@et.ca","837-4544 Diam Avenue","11761"
"3163","41","POPLATEK MESICNE","970524","3824","OWNER","710107","41","Maves","Ferris","1928-12-26","Female","506-98-0123","magna.et@nullaInteger.edu","443-6166 Tempor Road","4914"
"2150","37","POPLATEK MESICNE","930912","2601","OWNER","610725","37","Housen","Robert","2013-10-21","Male","033-50-0358","scelerisque.mollis.Phasellus@dolorvitaedolor.co.uk","P.O. Box 380, 5818 Risus. Rd.","73222"
"1830","10","POPLATEK MESICNE","930208","2220","OWNER","525217","20","Clements","Oleg","1992-09-25","Female","889-79-0533","Proin.dolor@commodoipsum.co.uk","7685 Id Road","78982"
"2111","42","POPLATEK TYDNE","950125","2555","OWNER","630923","42","Freeman","Jeremy","1991-09-05","Male","064-98-0790","consectetuer.ipsum@arcu.edu","8249 Nec Road","26-915"
"2493","62","POPLATEK MESICNE","930329","3010","DISPONENT","600112","62","Templin","Blaze","1946-05-31","Female","631-45-0427","consequat@nislelementumpurus.co.uk","813-6289 Vivamus Street","2159"
"7990","9","POPLATEK MESICNE","960830","9872","OWNER","675317","9","Henry","Hedy","1971-05-05","Female","244-49-0291","In.mi.pede@utnisia.edu","P.O. Box 670, 8954 Nunc Rd.","T5H 5J9"
"1812","31","POPLATEK MESICNE","961008","2196","OWNER","555216","31","Zelko","Jada","1956-07-10","Female","335-03-0461","ligula.Aenean.euismod@nisl.edu","P.O. Box 978, 2709 Vestibulum Ave","A4C 1A4"
"1513","30","POPLATEK MESICNE","930823","1833","OWNER","661115","30","Worsham","Brooke","1939-03-03","Female","126-33-0355","Duis@nibhdolor.ca","P.O. Box 765, 4351 Amet St.","M7J 3H5"
"9051","5","POPLATEK TYDNE","960117","11147","OWNER","725712","5","Mcmurry","Wade","2006-03-01","Female","583-23-0607","sem.Nulla.interdum@enim.org","3434 Leo. Rd.","8307 AW"
"2582","28","POPLATEK MESICNE","931101","3116","OWNER","510909","28","Hernandez","Palmer","1993-04-14","Male","074-15-0012","ante@aenimSuspendisse.net","896-884 Massa. Road","36982"
"2557","40","POPLATEK MESICNE","931117","3088","OWNER","500611","40","Nash","Hall","1968-11-20","Female","337-59-0926","laoreet.libero.et@feugiatLorem.ca","Ap #150-8114 Ad Rd.","01-647"
"1967","26","POPLATEK TYDNE","950213","2392","OWNER","550521","26","Moren","Lucas","2003-07-12","Female","026-83-0314","pharetra@necmalesuadaut.edu","P.O. Box 962, 8288 Dolor Ave","8885"
"75","1","POPLATEK MESICNE","950813","89","OWNER","515505","1","Smith","Ira","1989-11-18","Female","730-63-0957","Fusce@fermentum.edu","Ap #489-9298 Eu Street","4794"
"3329","3","POPLATEK MESICNE","961012","4024","OWNER","641016","3","Ames","Dara","1950-04-12","Male","727-01-0944","erat@pede.net","254-3455 Dapibus St.","6836 QV"
"11027","32","POPLATEK TYDNE","960726","13556","OWNER","580719","32","Walters","Kay","1941-12-09","Female","898-48-0628","dui.Fusce@enimsit.co.uk","Ap #187-9417 Enim. St.","65544"
"5891","54","POPLATEK MESICNE","930125","7127","OWNER","570929","3","Mancha","Graham","1976-11-11","Female","130-63-0100","gravida@iaculis.org","825 Ante. Rd.","94009-875"
"2269","6","POPLATEK MESICNE","931104","2748","DISPONENT","366006","6","Chen","Connor","1919-09-11","Male","005-61-0324","nunc@in.net","P.O. Box 147, 9953 At, St.","5639"
"3774","72","POPLATEK MESICNE","960830","4550","OWNER","426017","72","Wade","Xaviera","1994-03-17","Female","035-90-0785","augue@necurna.co.uk","Ap #898-3372 Lectus. St.","17379"
"1647","1","POPLATEK MESICNE","970709","1997","OWNER","776109","1","Jimenez","Kibo","1980-07-04","Male","730-10-0033","semper@libero.com","339-9966 Conubia Rd.","C93 8KI"
"3108","53","POPLATEK MESICNE","930314","3758","OWNER","635914","53","Kloor","Yasir","1926-04-01","Male","584-44-0064","fermentum.metus.Aenean@disparturient.ca","P.O. Box 260, 4325 Aliquet Street","52141"
"3426","9","POPLATEK TYDNE","960713","4141","OWNER","700318","9","Reid","Yetta","1981-05-18","Female","449-86-0786","Quisque.purus.sapien@magnaPhasellus.ca","P.O. Box 644, 5354 Donec Avenue","8114"
"4470","16","POPLATEK MESICNE","931101","5392","OWNER","555328","16","Peters","Damon","2009-12-23","Female","141-45-0745","vestibulum.nec@pedemalesuada.net","395-1991 Quisque St.","95150"
"266","47","POPLATEK MESICNE","940511","321","OWNER","436024","47","Gomez","Murphy","1938-10-24","Female","813-31-0631","aliquet.sem@egetmollislectus.ca","Ap #836-1125 Amet Rd.","K7J 5V1"
"8564","68","POPLATEK MESICNE","930912","10563","OWNER","490107","68","Garcia","Lars","1946-10-08","Female","730-98-0368","a.purus@vitaerisusDuis.co.uk","P.O. Box 621, 2515 Placerat. Rd.","89539"
"5878","76","POPLATEK MESICNE","961119","7112","OWNER","610624","76","Edwards","Quinn","2010-03-26","Male","702-22-0367","adipiscing.lacus@rutrumnonhendrerit.ca","P.O. Box 227, 689 Lobortis Street","0219 NU"
"313","73","POPLATEK MESICNE","960706","381","OWNER","775126","73","Motsinger","Ahmed","1983-08-09","Female","230-87-0335","adipiscing.elit@Aliquamvulputateullamcorper.edu","237-6377 Interdum Ave","782275"
"3677","1","POPLATEK MESICNE","951004","4432","OWNER","645314","1","Walls","Erasmus","2002-10-11","Female","475-30-0679","aliquet@nisimagnased.com","P.O. Box 374, 9758 Blandit St.","2251 TK"
"2394","62","POPLATEK MESICNE","970823","2891","DISPONENT","575723","62","Kolar","Nissim","1981-12-07","Male","778-79-0251","Suspendisse.sed.dolor@etarcuimperdiet.edu","2060 Ut Ave","9020 PF"
"2123","64","POPLATEK MESICNE","930726","2567","OWNER","430530","64","Warner","Felix","1974-03-29","Male","597-59-0196","lectus@nisi.org","P.O. Box 751, 5507 Tempor Avenue","96867"
"920","58","POPLATEK MESICNE","960905","1109","OWNER","315901","58","Isaiah","Grady","1945-08-12","Male","666-34-0945","ac.mi@sitamet.org","9727 Curabitur St.","4768 QO"
"1507","35","POPLATEK MESICNE","930803","1826","OWNER","370912","13","Champeau","Irene","1967-09-30","Male","855-31-0717","vestibulum.lorem.sit@netuset.ca","P.O. Box 225, 7342 Curae Rd.","42248"
"3411","19","POPLATEK MESICNE","961217","4124","OWNER","636110","19","Croft","Donovan","1969-11-09","Female","780-11-0065","quis@actellus.net","816-4819 Sollicitudin St.","87180-114"
"6397","48","POPLATEK MESICNE","950315","7723","OWNER","665614","48","Schultz","Cassandra","1957-08-29","Female","819-42-0941","amet.ultricies@ultricesmaurisipsum.edu","P.O. Box 253, 7467 Rutrum Road","854023"
"1284","55","POPLATEK MESICNE","970702","1554","OWNER","441215","55","Reynolds","Louis","2017-05-01","Female","715-91-0772","Morbi@lacusUt.co.uk","Ap #919-8366 Urna Avenue","352310"
"2928","55","POPLATEK MESICNE","931214","3536","OWNER","220820","55","Sykes","Ora","2019-08-11","Male","781-27-0777","iaculis.quis@Uttinciduntvehicula.co.uk","461-2593 A St.","31-867"
"1051","35","POPLATEK MESICNE","931021","1263","DISPONENT","595225","35","Leake","Cole","2018-03-26","Male","729-78-0870","felis@nec.org","1908 Porta Rd.","705771"
"3425","70","POPLATEK MESICNE","940824","4140","OWNER","631004","70","Corman","Ima","2009-04-12","Female","302-51-0444","a.felis.ullamcorper@luctusCurabituregestas.com","9728 Est Avenue","10492-545"
"2764","53","POPLATEK MESICNE","960815","3337","OWNER","520413","53","Brooks","Gary","1961-08-06","Male","069-02-0757","Suspendisse.dui@eu.co.uk","Ap #101-1234 Lorem, St.","18397"
"3428","27","POPLATEK MESICNE","970712","4143","OWNER","550824","27","Glasson","Salvador","1929-01-06","Female","544-80-0825","pretium.neque@elementumpurus.com","7722 Magna. Rd.","OX0M 3WN"
"3153","2","POPLATEK MESICNE","960705","3813","OWNER","785825","2","Davidson","Anjolie","1997-06-22","Male","348-36-0391","augue.malesuada@egetmollis.org","Ap #680-1418 Velit Avenue","205850"
"945","18","POPLATEK MESICNE","960816","1140","OWNER","460224","18","Reese","Kieran","1929-05-27","Female","508-01-0845","parturient.montes.nascetur@tempusnon.net","Ap #559-7929 Augue Rd.","9952 QA"
"2080","74","POPLATEK MESICNE","970427","2523","DISPONENT","376202","74","Roberts","Audrey","2013-05-25","Male","047-82-0580","nulla@infelisNulla.net","3771 Nunc Ave","51353-870"
"1446","57","POPLATEK MESICNE","950118","1754","OWNER","790529","57","Smith","Mari","2008-09-07","Male","002-45-0187","Donec.nibh@eu.net","Ap #753-3587 A St.","00567"
"265","19","POPLATEK MESICNE","960705","320","DISPONENT","341112","19","Unser","Alika","1962-09-11","Male","057-95-0939","mauris.a.nunc@Maurisutquam.ca","P.O. Box 760, 6534 Luctus Rd.","54344"
"3051","9","POPLATEK MESICNE","960101","3689","OWNER","795712","9","Schutz","Shay","1968-01-17","Male","305-90-0277","blandit.enim@velarcu.edu","7618 Est Street","42497"
"1298","7","POPLATEK MESICNE","960120","1571","OWNER","676015","7","Archer","Declan","1983-09-04","Male","150-72-0804","metus.In.lorem@faucibusut.co.uk","5536 Montes, Street","482668"
"2274","66","POPLATEK MESICNE","960121","2754","OWNER","785524","66","Thompson","Jolie","1923-06-26","Female","780-13-0185","dis.parturient.montes@Maecenas.net","139-9645 Pellentesque, Rd.","P2G 4K1"
"3712","3","POPLATEK MESICNE","940913","4476","OWNER","270113","3","Chan","Micah","1940-10-15","Female","744-57-0715","dolor.sit.amet@suscipitnonummy.com","258-4987 Aliquam Avenue","18865"
"8114","59","POPLATEK MESICNE","951014","10023","OWNER","735320","59","Hocevar","Melvin","1987-01-27","Female","726-61-0075","mi.tempor.lorem@feugiatLorem.org","Ap #400-6241 Rhoncus. Road","94422"
"3733","33","POPLATEK MESICNE","960722","4505","DISPONENT","660706","33","English","Valentine","2003-10-04","Male","206-27-0996","arcu@risus.edu","Ap #207-8265 Quisque Rd.","76947"
"2489","72","POPLATEK MESICNE","930309","3005","OWNER","310629","43","Barnette","Brock","1944-06-17","Female","181-23-0366","eleifend.egestas@amet.org","P.O. Box 508, 9736 Interdum Av.","45661"
"1449","35","POPLATEK MESICNE","930826","1758","OWNER","471113","35","Manley","Luke","2005-02-28","Female","855-98-0609","lorem@bibendumullamcorper.ca","2481 Elit, Ave","N1R 0IX"
"1840","21","POPLATEK MESICNE","970122","2231","OWNER","716013","21","Devora","Frances","1971-01-30","Female","084-72-0062","Quisque@Etiam.edu","P.O. Box 878, 3276 Dolor, Avenue","L5R 5H2"
"1638","6","POPLATEK TYDNE","961112","1985","OWNER","371213","6","Gutierrez","Charde","1975-04-17","Female","765-67-0571","orci.lobortis@tristiquepellentesquetellus.co.uk","Ap #538-1171 Dui. Ave","3034"
"1389","34","POPLATEK MESICNE","970805","1681","OWNER","401125","34","Forrest","Ulla","2016-03-05","Female","870-34-0416","vel@cursusvestibulumMauris.edu","661-3753 Feugiat Road","918352"
"2146","31","POPLATEK MESICNE","930605","2596","OWNER","611008","31","Smith","Blake","1962-03-25","Female","778-80-0555","mus.Aenean.eget@magnaUt.net","277-7842 Aliquet Rd.","141436"
"297","74","POPLATEK MESICNE","960908","361","OWNER","775525","74","Lee","Walter","2000-09-03","Male","370-65-0813","in@vitaealiquam.com","4590 Ac Rd.","69657"
"5445","72","POPLATEK MESICNE","970219","6571","OWNER","715324","72","Reich","Marsden","2001-11-14","Female","896-36-0135","Suspendisse@nonsapien.org","Ap #606-252 Arcu. Street","4727"
"1152","45","POPLATEK MESICNE","930415","1386","DISPONENT","565809","22","Perales","Ferdinand","1976-02-23","Female","586-01-0159","pede@sem.net","P.O. Box 417, 324 Dolor Road","96079"
"2921","54","POPLATEK MESICNE","960921","3529","OWNER","730315","54","Strzalkowski","Herman","1958-06-25","Male","681-66-0445","at.velit@orciUtsagittis.edu","P.O. Box 863, 2230 Duis Road","V4T 8B0"
"1588","67","POPLATEK MESICNE","931211","1924","OWNER","380529","67","Lopez","Evelyn","1985-07-09","Female","633-90-0267","Mauris.vestibulum@lectus.edu","P.O. Box 212, 2215 Elit Avenue","66304"
"32","5","POPLATEK MESICNE","950828","40","OWNER","575122","5","Larmon","Jennifer","2012-03-26","Female","267-53-0775","semper.erat@Nunc.co.uk","7776 Eget Av.","2429 TS"
"1440","55","POPLATEK MESICNE","930922","1748","OWNER","761231","64","Johnstone","Rana","2007-12-11","Female","680-99-0930","per.conubia@Quisquefringillaeuismod.net","P.O. Box 184, 9073 Integer Rd.","J0K 6M1"
"230","1","POPLATEK MESICNE","960226","277","DISPONENT","616128","1","Bartish","Mariam","1944-05-18","Female","444-80-0748","Integer.urna@euaugue.ca","Ap #687-2728 Lacinia St.","7573 NQ"
"1703","72","POPLATEK MESICNE","971102","2068","OWNER","305524","72","Yarbrough","Reed","1950-11-26","Female","584-73-0083","amet.massa@aliquetvelvulputate.com","530-3288 At Ave","22882"
"2680","46","POPLATEK MESICNE","950303","3235","OWNER","505612","46","Williamson","Eleanor","1964-01-24","Male","213-85-0883","aliquam@egetipsumSuspendisse.co.uk","863-6184 Velit. Rd.","21909"
"806","13","POPLATEK MESICNE","961029","965","OWNER","726201","13","Mayfield","Audra","1941-09-28","Male","043-21-0705","congue@dictumplacerat.org","470-1909 Egestas. Avenue","69274-468"
"1995","54","POPLATEK MESICNE","970718","2424","OWNER","201110","54","Clark","Silas","1991-07-19","Female","519-64-0340","at.iaculis.quis@mollislectus.edu","4747 Elementum Av.","FN23 5XG"
"2556","46","POPLATEK MESICNE","971019","3087","OWNER","595921","46","Sawatzky","Alana","1951-04-26","Male","127-67-0340","vel@temporloremeget.org","P.O. Box 502, 8812 Magna. Av.","3940"
"1026","20","POPLATEK MESICNE","970903","1232","DISPONENT","590413","20","Newton","Halla","1936-12-16","Female","453-29-0833","lobortis.ultrices@nonante.co.uk","3840 Fusce Avenue","04-045"
"9513","59","POPLATEK MESICNE","960512","11713","OWNER","515411","59","Clayborn","Evangeline","1986-11-16","Female","654-90-0908","faucibus.orci.luctus@idenimCurabitur.edu","5052 Nec Rd.","7312"
"10049","17","POPLATEK MESICNE","960328","12359","DISPONENT","356013","17","Johnson","Alexandra","1936-11-08","Female","829-47-0881","magna.malesuada@Etiam.ca","311-9429 Justo Ave","8083 TC"
"1568","23","POPLATEK MESICNE","950715","1901","DISPONENT","626107","23","Tyson","Abel","1973-12-05","Female","677-68-0463","Nam.porttitor@sedliberoProin.com","8401 Id Avenue","8056"
"1941","60","POPLATEK MESICNE","931115","2359","DISPONENT","530701","74","Carey","Amanda","1921-11-03","Male","011-44-0270","Cum.sociis.natoque@fringillaporttitorvulputate.com","478-8841 Ornare Av.","35603"
"1048","35","POPLATEK MESICNE","930505","1258","DISPONENT","240920","35","Gene","Rebecca","2002-02-13","Female","441-88-0997","Fusce.fermentum.fermentum@nonummy.co.uk","Ap #927-5882 Sed Rd.","0644"
"2016","1","POPLATEK MESICNE","970223","2449","OWNER","671228","1","Davis","Geraldine","1918-04-02","Female","454-32-0861","dis.parturient.montes@nuncnullavulputate.com","404 Amet, Ave","02277-443"
"186","1","POPLATEK TYDNE","930729","226","OWNER","420616","1","Patterson","Nigel","1922-02-01","Female","001-07-0028","nunc@turpisegestasFusce.co.uk","4868 Magna Street","25739"
"3985","1","POPLATEK MESICNE","970713","4805","OWNER","355313","1","Brown","Freya","1941-04-24","Male","222-54-0181","amet.dapibus.id@quisdiamluctus.com","Ap #591-6682 Ut, Road","87332"
"8519","23","POPLATEK MESICNE","930402","10511","DISPONENT","500115","23","Hinshaw","Stacy","1939-01-17","Female","247-53-0422","semper.pretium@mauris.net","Ap #738-7044 In Rd.","D78 5VI"
"10","54","POPLATEK MESICNE","960828","13","OWNER","745529","54","Kraft","Rigel","1984-06-03","Male","662-24-0589","eu.tellus@enim.edu","904-5161 Tortor. St.","65307"
"956","74","POPLATEK MESICNE","931205","1152","OWNER","810312","74","Mitchell","Sade","1920-02-10","Male","676-42-0790","ut.quam@magnaPhasellusdolor.edu","523-9146 Nec Avenue","11-076"
"3044","72","POPLATEK MESICNE","960914","3679","OWNER","310423","72","Lauer","Quinn","1938-12-30","Male","162-78-0432","non.arcu.Vivamus@purusmauris.com","7241 Ac St.","71012"
"2765","69","POPLATEK MESICNE","970920","3338","OWNER","426129","69","Costa","Alma","1942-06-11","Male","179-29-0592","volutpat.Nulla.dignissim@nequevitaesemper.ca","704-314 Dui, Rd.","99813-525"
"2672","59","POPLATEK MESICNE","970314","3227","OWNER","506028","59","Holland","Faith","1926-06-01","Male","613-32-0508","diam@Curabitur.org","1002 Ante. Road","3693"
"3941","7","POPLATEK MESICNE","961226","4752","OWNER","391009","7","Fults","Boris","1919-06-03","Male","769-49-0555","fringilla.Donec.feugiat@habitant.co.uk","P.O. Box 459, 6601 Nulla. Road","0801 QZ"
"1326","52","POPLATEK MESICNE","961111","1605","OWNER","805921","52","Prioleau","Kylie","1967-09-25","Male","485-02-0546","lorem@ipsum.edu","9247 Nunc Road","526939"
"3212","70","POPLATEK MESICNE","930725","3885","OWNER","405117","70","Amerine","Plato","1939-08-06","Female","325-19-0652","interdum.libero@tellusAenean.net","2357 Aenean Road","A8 8KF"
"3594","29","POPLATEK MESICNE","931230","4337","OWNER","660421","48","Varnell","Duncan","2018-02-06","Male","615-52-0713","nisi.magna.sed@aliquetvelvulputate.ca","Ap #730-3960 Laoreet Avenue","53200"
"1263","30","POPLATEK TYDNE","960109","1524","OWNER","625113","30","Clark","Fay","2011-03-26","Female","591-93-0422","a@acipsum.edu","Ap #962-4184 Non, Road","30417"
"2132","76","POPLATEK MESICNE","931008","2578","OWNER","540708","76","Hamerski","Kermit","1959-10-16","Male","244-92-0269","arcu.vel@Phasellusvitaemauris.ca","569-6826 Mus. Av.","887504"
"2609","73","POPLATEK MESICNE","930503","3148","OWNER","420404","3","Trent","Raya","1972-03-23","Male","051-04-0922","In.at@faucibuslectusa.org","P.O. Box 347, 4327 Nec, Rd.","1891 VP"
"3448","58","POPLATEK TYDNE","960606","4169","OWNER","805219","58","Smith","Eagan","2000-05-29","Female","307-58-0486","tellus.Suspendisse.sed@blanditNamnulla.ca","2026 Aliquam Rd.","18558-263"
"2631","1","POPLATEK MESICNE","960329","3176","OWNER","370707","1","Montez","Kato","1998-06-07","Female","692-28-0970","malesuada.fringilla@sodales.org","774-7646 Vulputate, St.","67977"
"1832","70","POPLATEK MESICNE","960401","2223","OWNER","435524","70","Vasquez","Lenore","1924-05-16","Female","286-10-0618","eget@acfermentumvel.org","5366 Id Rd.","8813"
